213,213,213,213,23,0.001440291
214,214,214,214,23,0.001440291
215,215,215,215,22,0.001377669
216,216,216,216,22,0.001377669
217,217,217,217,22,0.001377669
218,218,218,218,22,0.001377669
219,219,219,219,22,0.001377669
220,220,220,220,22,0.001377669
221,221,221,221,21,0.001315048
222,222,222,222,21,0.001315048
223,223,223,223,21,0.001315048
224,224,224,224,21,0.001315048
225,225,225,225,20,0.001252427
226,226,226,226,20,0.001252427
227,227,227,227,20,0.001252427
228,228,228,228,20,0.001252427
229,229,229,229,20,0.001252427
230,230,230,230,19,0.001189805
231,231,231,231,19,0.001189805
232,232,232,232,19,0.001189805
233,233,233,233,19,0.001189805
234,234,234,234,19,0.001189805
235,235,235,235,18,0.001127184
236,236,236,236,18,0.001127184
237,237,237,237,18,0.001127184
238,238,238,238,18,0.001127184
239,239,239,239,17,0.001064563
240,240,240,240,17,0.001064563
241,241,241,241,17,0.001064563
242,242,242,242,17,0.001064563
243,243,243,243,17,0.001064563
244,244,244,244,17,0.001064563
245,245,245,245,17,0.001064563
246,246,246,246,17,0.001064563
247,247,247,247,17,0.001064563
248,248,248,248,17,0.001064563
249,249,249,249,17,0.001064563
250,250,250,250,17,0.001064563
251,251,251,251,16,0.001001941
252,252,252,252,16,0.001001941
253,253,253,253,16,0.001001941
254,254,254,254,16,0.001001941
255,255,255,255,15,0.00093932
256,256,256,256,15,0.00093932
257,257,257,257,15,0.00093932
258,258,258,258,15,0.00093932
259,259,259,259,14,0.000876699
260,260,260,260,14,0.000876699
261,261,261,261,14,0.000876699
262,262,262,262,14,0.000876699
263,263,263,263,14,0.000876699
264,264,264,264,14,0.000876699
265,265,265,265,14,0.000876699
266,266,266,266,13,0.000814077
267,267,267,267,13,0.000814077
268,268,268,268,13,0.000814077
269,269,269,269,13,0.000814077
270,270,270,270,13,0.000814077
271,271,271,271,13,0.000814077
272,272,272,272,13,0.000814077
273,273,273,273,13,0.000814077
274,274,274,274,13,0.000814077
275,275,275,275,12,0.000751456
276,276,276,276,12,0.000751456
277,277,277,277,12,0.000751456
278,278,278,278,11,0.000688835
279,279,279,279,11,0.000688835
280,280,280,280,11,0.000688835
281,281,281,281,11,0.000688835
282,282,282,282,11,0.000688835
283,283,283,283,10,0.000626213
284,284,284,284,10,0.000626213
285,285,285,285,10,0.000626213
286,286,286,286,10,0.000626213
287,287,287,287,10,0.000626213
288,288,288,288,10,0.000626213
289,289,289,289,9,0.000563592
290,290,290,290,8,0.000500971
291,291,291,291,8,0.000500971
292,292,292,292,8,0.000500971
293,293,293,293,8,0.000500971
294,294,294,294,8,0.000500971
295,295,295,295,8,0.000500971
296,296,296,296,8,0.000500971
297,297,297,297,8,0.000500971
298,298,298,298,7,0.000438349
299,299,299,299,7,0.000438349
300,300,300,300,7,0.000438349
301,301,301,301,7,0.000438349
302,302,302,302,7,0.000438349
303,303,303,303,6,0.000375728
304,304,304,304,6,0.000375728
305,305,305,305,6,0.000375728
306,306,306,306,6,0.000375728
307,307,307,307,6,0.000375728
308,308,308,308,6,0.000375728
309,309,309,309,6,0.000375728
310,310,310,310,6,0.000375728
311,311,311,311,5,0.000313107
312,312,312,312,5,0.000313107
313,313,313,313,5,0.000313107
314,314,314,314,5,0.000313107
315,315,315,315,5,0.000313107
316,316,316,316,4,0.000250485
317,317,317,317,4,0.000250485
318,318,318,318,4,0.000250485
319,319,319,319,4,0.000250485
320,320,320,320,4,0.000250485
321,321,321,321,4,0.000250485
322,322,322,322,3,0.000187864
323,323,323,323,3,0.000187864
324,324,324,324,3,0.000187864
325,325,325,325,3,0.000187864
326,326,326,326,3,0.000187864
327,327,327,327,3,0.000187864
328,328,328,328,3,0.000187864
329,329,329,329,3,0.000187864
330,330,330,330,3,0.000187864
331,331,331,331,2,0.000125243
332,332,332,332,2,0.000125243
333,333,333,333,2,0.000125243
334,334,334,334,2,0.000125243
335,335,335,335,2,0.000125243
336,336,336,336,2,0.000125243
337,337,337,337,2,0.000125243
338,338,338,338,2,0.000125243
339,339,339,339,2,0.000125243
340,340,340,340,1,6.26E-05
341,341,341,341,1,6.26E-05
342,342,342,342,1,6.26E-05
343,343,343,343,1,6.26E-05
344,344,344,344,1,6.26E-05
345,345,345,345,1,6.26E-05
346,346,346,346,1,6.26E-05
347,347,347,347,1,6.26E-05
348,348,348,348,1,6.26E-05
349,349,349,349,1,6.26E-05
350,350,350,350,1,6.26E-05
351,351,351,351,1,6.26E-05
352,352,352,352,1,6.26E-05
353,353,353,353,1,6.26E-05
354,354,354,354,1,6.26E-05
